#{"t_start": 1768206246.7971556, "env_id": "None"}
r,l,t
0.0,1,447.216683
0.0,1,447.216706
0.0,1,447.216726
0.0,1,447.216746
0.0,1,447.216766
0.0,1,447.216786
0.0,1,447.216805
0.0,1,447.616601
0.0,1,447.616647
0.0,1,447.616669
0.0,1,447.616691
0.0,1,447.616713
0.0,1,447.616733
0.0,1,447.616752
0.0,1,447.616772
0.0,1,447.825926
0.0,1,447.82597
0.0,1,447.825994
0.0,1,447.826015
0.0,1,447.826036
0.0,1,447.826055
0.0,1,447.826074
0.0,1,447.826094
0.0,1,448.189531
0.0,1,448.189574
0.0,1,448.189598
0.0,1,448.189619
0.0,1,448.189639
0.0,1,448.189658
0.0,1,448.189677
0.0,1,448.189697
0.0,1,448.326769
0.0,1,448.326813
0.0,1,448.326836
0.0,1,448.326857
0.0,1,448.326878
0.0,1,448.326897
0.0,1,448.326917
0.0,1,448.326937
0.0,1,448.681237
0.0,1,448.68129
0.0,1,448.681314
0.0,1,448.681335
0.0,1,448.681355
0.0,1,448.681375
0.0,1,448.681395
0.0,1,448.681415
0.0,1,448.9596
0.0,1,448.959653
0.0,1,448.959672
0.0,1,448.959689
0.0,1,448.959705
0.0,1,448.959721
0.0,1,448.959736
0.0,1,448.959751
0.0,1,449.441313
0.0,1,449.441369
0.0,1,449.441391
0.0,1,449.441413
0.0,1,449.441432
0.0,1,449.441452
0.0,1,449.44147
0.0,1,449.44149
0.0,1,449.719307
0.0,1,449.719356
0.0,1,449.719374
0.0,1,449.71939
0.0,1,449.719407
0.0,1,449.719423
0.0,1,449.719438
0.0,1,449.719454
0.0,1,450.108024
0.0,1,450.108087
0.0,1,450.108107
0.0,1,450.108123
0.0,1,450.10814
0.0,1,450.108157
0.0,1,450.108173
0.0,1,450.108188
0.0,1,450.386016
0.0,1,450.38606
0.0,1,450.386079
0.0,1,450.386095
0.0,1,450.38611
0.0,1,450.386125
0.0,1,450.38614
0.0,1,450.386155
0.0,1,450.738868
0.0,1,450.738915
0.0,1,450.738935
0.0,1,450.738957
0.0,1,450.738973
0.0,1,450.738988
0.0,1,450.739004
0.0,1,450.739019
0.0,1,451.127857
0.0,1,451.127912
0.0,1,451.127934
0.0,1,451.127955
0.0,1,451.127976
0.0,1,451.127996
0.0,1,451.128016
0.0,1,451.128036
0.0,1,451.585895
0.0,1,451.58595
0.0,1,451.585973
0.0,1,451.585995
0.0,1,451.586016
0.0,1,451.586036
0.0,1,451.586055
0.0,1,451.586075
0.0,1,452.04614
0.0,1,452.046199
0.0,1,452.046219
0.0,1,452.046236
0.0,1,452.046252
0.0,1,452.046267
0.0,1,452.046283
0.0,1,452.046298
0.0,1,452.403108
0.0,1,452.403153
0.0,1,452.403176
0.0,1,452.403197
0.0,1,452.403218
0.0,1,452.403238
0.0,1,452.403257
0.0,1,452.403275
0.0,1,452.645448
0.0,1,452.645505
0.0,1,452.645523
0.0,1,452.64554
0.0,1,452.645556
0.0,1,452.645571
0.0,1,452.645586
0.0,1,452.645601
0.0,1,452.912131
0.0,1,452.912175
0.0,1,452.912197
0.0,1,452.912218
0.0,1,452.912238
0.0,1,452.912259
0.0,1,452.912279
0.0,1,452.912298
0.0,1,453.166692
0.0,1,453.166734
0.0,1,453.166758
0.0,1,453.166779
0.0,1,453.1668
0.0,1,453.166821
0.0,1,453.166841
0.0,1,453.166859
0.0,1,453.518275
0.0,1,453.518319
0.0,1,453.518342
0.0,1,453.518363
0.0,1,453.518383
0.0,1,453.518402
0.0,1,453.51842
0.0,1,453.51844
0.0,1,454.069685
0.0,1,454.069738
0.0,1,454.069761
0.0,1,454.069782
0.0,1,454.069803
0.0,1,454.069822
0.0,1,454.069841
0.0,1,454.069862
0.0,1,454.5259
0.0,1,454.525958
0.0,1,454.525982
0.0,1,454.526003
0.0,1,454.526023
0.0,1,454.526042
0.0,1,454.526061
0.0,1,454.52608
0.0,1,454.801769
0.0,1,454.80182
0.0,1,454.801839
0.0,1,454.801856
0.0,1,454.801872
0.0,1,454.801888
0.0,1,454.801903
0.0,1,454.801919
0.0,1,455.217911
0.0,1,455.217969
0.0,1,455.217988
0.0,1,455.218004
0.0,1,455.218021
0.0,1,455.218037
0.0,1,455.218052
0.0,1,455.218068
0.0,1,455.497409
0.0,1,455.49746
0.0,1,455.497484
0.0,1,455.497505
0.0,1,455.497525
0.0,1,455.497546
0.0,1,455.497566
0.0,1,455.497587
0.0,1,455.769145
0.0,1,455.769194
0.0,1,455.769213
0.0,1,455.76923
0.0,1,455.769247
0.0,1,455.769263
0.0,1,455.769278
0.0,1,455.769293
0.0,1,456.232356
0.0,1,456.232413
0.0,1,456.232433
0.0,1,456.23245
0.0,1,456.232467
0.0,1,456.232483
0.0,1,456.232498
0.0,1,456.232514
0.0,1,456.494906
0.0,1,456.49495
0.0,1,456.494968
0.0,1,456.494985
0.0,1,456.495001
0.0,1,456.495017
0.0,1,456.495033
0.0,1,456.495049
0.0,1,456.864717
0.0,1,456.864764
0.0,1,456.864785
0.0,1,456.864802
0.0,1,456.864819
0.0,1,456.864835
0.0,1,456.86485
0.0,1,456.864866
0.0,1,457.14451
0.0,1,457.144547
0.0,1,457.144567
0.0,1,457.144583
0.0,1,457.144599
0.0,1,457.144614
0.0,1,457.144629
0.0,1,457.144644
0.0,1,457.380345
0.0,1,457.380386
0.0,1,457.380404
0.0,1,457.380422
0.0,1,457.380438
0.0,1,457.380453
0.0,1,457.380468
0.0,1,457.380483
0.0,1,457.834374
0.0,1,457.83443
0.0,1,457.834454
0.0,1,457.834475
0.0,1,457.834496
0.0,1,457.834515
0.0,1,457.834534
0.0,1,457.834553
0.0,1,458.023544
0.0,1,458.023586
0.0,1,458.023604
0.0,1,458.02362
0.0,1,458.023636
0.0,1,458.023651
0.0,1,458.023667
0.0,1,458.023681
0.0,1,458.49134
0.0,1,458.491394
0.0,1,458.491417
0.0,1,458.491437
0.0,1,458.491458
0.0,1,458.491477
0.0,1,458.491496
0.0,1,458.491515
0.0,1,458.892303
0.0,1,458.89235
0.0,1,458.892372
0.0,1,458.892392
0.0,1,458.892413
0.0,1,458.892432
0.0,1,458.892451
0.0,1,458.892471
0.0,1,459.293549
0.0,1,459.293591
0.0,1,459.293612
0.0,1,459.293633
0.0,1,459.293656
0.0,1,459.293676
0.0,1,459.293696
0.0,1,459.293716
0.0,1,459.694607
0.0,1,459.694663
0.0,1,459.694687
0.0,1,459.694709
0.0,1,459.694731
0.0,1,459.694752
0.0,1,459.694772
0.0,1,459.694791
0.0,1,460.183327
0.0,1,460.183386
0.0,1,460.183406
0.0,1,460.183423
0.0,1,460.183439
0.0,1,460.183455
0.0,1,460.18347
0.0,1,460.183486
0.0,1,460.625513
0.0,1,460.625565
0.0,1,460.62559
0.0,1,460.625612
0.0,1,460.625634
0.0,1,460.625654
0.0,1,460.625681
0.0,1,460.625701
0.0,1,460.866743
0.0,1,460.866795
0.0,1,460.866818
0.0,1,460.866838
0.0,1,460.866858
0.0,1,460.866878
0.0,1,460.866897
0.0,1,460.866917
0.0,1,461.138819
0.0,1,461.138861
0.0,1,461.138884
0.0,1,461.138905
0.0,1,461.138925
0.0,1,461.138945
0.0,1,461.138967
0.0,1,461.138986
0.0,1,461.279288
0.0,1,461.279342
0.0,1,461.279362
0.0,1,461.279383
0.0,1,461.279399
0.0,1,461.279415
0.0,1,461.279429
0.0,1,461.279444
0.0,1,461.689004
0.0,1,461.689057
0.0,1,461.68908
0.0,1,461.689101
0.0,1,461.689121
0.0,1,461.689141
0.0,1,461.68916
0.0,1,461.689179
0.0,1,461.968236
0.0,1,461.968281
0.0,1,461.968299
0.0,1,461.968317
0.0,1,461.968333
0.0,1,461.96835
0.0,1,461.968365
0.0,1,461.968381
0.0,1,462.23787
0.0,1,462.237912
0.0,1,462.237931
0.0,1,462.237948
0.0,1,462.237964
0.0,1,462.237979
0.0,1,462.237994
0.0,1,462.238008
0.0,1,462.510105
0.0,1,462.510155
0.0,1,462.510179
0.0,1,462.510203
0.0,1,462.510225
0.0,1,462.510245
0.0,1,462.510266
0.0,1,462.510286
0.0,1,462.91155
0.0,1,462.911614
0.0,1,462.911638
0.0,1,462.91166
0.0,1,462.911681
0.0,1,462.911702
0.0,1,462.911722
0.0,1,462.911742
0.0,1,463.262357
0.0,1,463.262416
0.0,1,463.26244
0.0,1,463.262457
0.0,1,463.262473
0.0,1,463.262489
0.0,1,463.262504
0.0,1,463.262519
0.0,1,463.598844
0.0,1,463.598897
0.0,1,463.59892
0.0,1,463.598943
0.0,1,463.598964
0.0,1,463.598984
0.0,1,463.599003
0.0,1,463.599024
0.0,1,463.998161
0.0,1,463.998208
0.0,1,463.998232
0.0,1,463.998258
0.0,1,463.998278
0.0,1,463.998299
0.0,1,463.998319
0.0,1,463.99834
0.0,1,464.399395
0.0,1,464.399441
0.0,1,464.399464
0.0,1,464.399485
0.0,1,464.399507
0.0,1,464.399526
0.0,1,464.399546
0.0,1,464.399566
0.0,1,464.683403
0.0,1,464.683447
0.0,1,464.683475
0.0,1,464.683496
0.0,1,464.683517
0.0,1,464.683536
0.0,1,464.683556
0.0,1,464.683575
0.0,1,464.923251
0.0,1,464.923302
0.0,1,464.923321
0.0,1,464.923337
0.0,1,464.923354
0.0,1,464.92337
0.0,1,464.923385
0.0,1,464.9234
0.0,1,465.394032
0.0,1,465.394084
0.0,1,465.394109
0.0,1,465.39413
0.0,1,465.39415
0.0,1,465.394169
0.0,1,465.394187
0.0,1,465.394206
0.0,1,465.796095
0.0,1,465.796141
0.0,1,465.796165
0.0,1,465.796187
0.0,1,465.796208
0.0,1,465.796227
0.0,1,465.796246
0.0,1,465.796265
0.0,1,466.139764
0.0,1,466.139821
0.0,1,466.13984
0.0,1,466.139857
0.0,1,466.139878
0.0,1,466.139893
0.0,1,466.139908
0.0,1,466.139923
0.0,1,466.660307
0.0,1,466.660362
0.0,1,466.660385
0.0,1,466.660406
0.0,1,466.660427
0.0,1,466.660448
0.0,1,466.66047
0.0,1,466.66049
0.0,1,467.135672
0.0,1,467.135729
0.0,1,467.135748
0.0,1,467.135764
0.0,1,467.13578
0.0,1,467.135796
0.0,1,467.135811
0.0,1,467.135827
0.0,1,467.615734
0.0,1,467.61578
0.0,1,467.615798
0.0,1,467.615816
0.0,1,467.615832
0.0,1,467.615848
0.0,1,467.615863
0.0,1,467.615879
0.0,1,467.882043
0.0,1,467.882093
0.0,1,467.882113
0.0,1,467.88213
0.0,1,467.882147
0.0,1,467.882162
0.0,1,467.882178
0.0,1,467.882193
0.0,1,468.069214
0.0,1,468.06926
0.0,1,468.069282
0.0,1,468.069304
0.0,1,468.069326
0.0,1,468.069346
0.0,1,468.069365
0.0,1,468.069384
0.0,1,468.345119
0.0,1,468.345165
0.0,1,468.345184
0.0,1,468.345201
0.0,1,468.345218
0.0,1,468.345234
0.0,1,468.345249
0.0,1,468.345264
0.0,1,468.619508
0.0,1,468.619552
0.0,1,468.619571
0.0,1,468.619588
0.0,1,468.619604
0.0,1,468.61962
0.0,1,468.619636
0.0,1,468.619652
0.0,1,469.121612
0.0,1,469.121686
0.0,1,469.121711
0.0,1,469.121731
0.0,1,469.12175
0.0,1,469.121771
0.0,1,469.121791
0.0,1,469.121815
0.0,1,469.354029
0.0,1,469.354084
0.0,1,469.354104
0.0,1,469.35412
0.0,1,469.354136
0.0,1,469.354152
0.0,1,469.354167
0.0,1,469.354182
0.0,1,469.845168
0.0,1,469.845224
0.0,1,469.845248
0.0,1,469.845268
0.0,1,469.845289
0.0,1,469.845311
0.0,1,469.845331
0.0,1,469.845357
0.0,1,470.121789
0.0,1,470.121853
0.0,1,470.121873
0.0,1,470.12189
0.0,1,470.121906
0.0,1,470.121923
0.0,1,470.121939
0.0,1,470.121955
0.0,1,470.375163
0.0,1,470.375207
0.0,1,470.375226
0.0,1,470.375247
0.0,1,470.375263
0.0,1,470.375279
0.0,1,470.375295
0.0,1,470.375311
0.0,1,470.649241
0.0,1,470.649305
0.0,1,470.649325
0.0,1,470.649342
0.0,1,470.649358
0.0,1,470.649374
0.0,1,470.649389
0.0,1,470.649405
0.0,1,471.04474
0.0,1,471.044816
0.0,1,471.044836
0.0,1,471.044851
0.0,1,471.044868
0.0,1,471.044884
0.0,1,471.0449
0.0,1,471.044915
0.0,1,471.320992
0.0,1,471.321061
0.0,1,471.321083
0.0,1,471.3211
0.0,1,471.321117
0.0,1,471.321132
0.0,1,471.321148
0.0,1,471.321164
0.0,1,471.523645
0.0,1,471.523698
0.0,1,471.523722
0.0,1,471.523744
0.0,1,471.523764
0.0,1,471.523783
0.0,1,471.523804
0.0,1,471.523824
0.0,1,471.742674
0.0,1,471.742738
0.0,1,471.742764
0.0,1,471.742785
0.0,1,471.742805
0.0,1,471.742825
0.0,1,471.742845
0.0,1,471.742866
0.0,1,471.982371
0.0,1,471.982417
0.0,1,471.982437
0.0,1,471.982454
0.0,1,471.98247
0.0,1,471.982486
0.0,1,471.9825
0.0,1,471.982516
0.0,1,472.155502
0.0,1,472.155547
0.0,1,472.155569
0.0,1,472.155591
0.0,1,472.155611
0.0,1,472.155631
0.0,1,472.15565
0.0,1,472.155669
0.0,1,472.371877
0.0,1,472.371921
0.0,1,472.371944
0.0,1,472.371965
0.0,1,472.371986
0.0,1,472.372007
0.0,1,472.372025
0.0,1,472.372045
0.0,1,472.783782
0.0,1,472.783834
0.0,1,472.78386
0.0,1,472.783882
0.0,1,472.783903
0.0,1,472.783922
0.0,1,472.783942
0.0,1,472.783962
0.0,1,473.063376
0.0,1,473.06343
0.0,1,473.063449
0.0,1,473.063465
0.0,1,473.063481
0.0,1,473.063496
0.0,1,473.063511
0.0,1,473.063526
0.0,1,473.341193
0.0,1,473.341236
0.0,1,473.341255
0.0,1,473.341271
0.0,1,473.341287
0.0,1,473.341302
0.0,1,473.341318
0.0,1,473.341332
0.0,1,473.54817
0.0,1,473.548216
0.0,1,473.548235
0.0,1,473.548252
0.0,1,473.548268
0.0,1,473.548284
0.0,1,473.5483
0.0,1,473.548315
0.0,1,474.021514
0.0,1,474.021575
0.0,1,474.021595
0.0,1,474.021611
0.0,1,474.021628
0.0,1,474.021643
0.0,1,474.021659
0.0,1,474.021675
0.0,1,474.298258
0.0,1,474.29831
0.0,1,474.298336
0.0,1,474.298355
0.0,1,474.298376
0.0,1,474.298396
0.0,1,474.298417
0.0,1,474.298437
0.0,1,474.574043
0.0,1,474.574106
0.0,1,474.574126
0.0,1,474.574144
0.0,1,474.57416
0.0,1,474.574177
0.0,1,474.574194
0.0,1,474.574209
0.0,1,474.933681
0.0,1,474.933747
0.0,1,474.933771
0.0,1,474.93379
0.0,1,474.933811
0.0,1,474.933833
0.0,1,474.933854
0.0,1,474.933873
0.0,1,475.254691
0.0,1,475.254757
0.0,1,475.254776
0.0,1,475.254793
0.0,1,475.25481
0.0,1,475.254827
0.0,1,475.254843
0.0,1,475.254858
0.0,1,475.575366
0.0,1,475.575417
0.0,1,475.575436
0.0,1,475.575454
0.0,1,475.57547
0.0,1,475.575486
0.0,1,475.575503
0.0,1,475.575518
0.0,1,475.851259
0.0,1,475.851316
0.0,1,475.851336
0.0,1,475.851354
0.0,1,475.85137
0.0,1,475.851386
0.0,1,475.851402
0.0,1,475.851418
0.0,1,476.169934
0.0,1,476.169976
0.0,1,476.169996
0.0,1,476.170013
0.0,1,476.17003
0.0,1,476.170046
0.0,1,476.170061
0.0,1,476.170077
0.0,1,476.524512
0.0,1,476.524565
0.0,1,476.524588
0.0,1,476.524609
0.0,1,476.524629
0.0,1,476.52465
0.0,1,476.52467
0.0,1,476.52469
0.0,1,476.798597
0.0,1,476.798649
0.0,1,476.798668
0.0,1,476.798684
0.0,1,476.7987
0.0,1,476.798716
0.0,1,476.798731
0.0,1,476.798746
0.0,1,477.077795
0.0,1,477.07785
0.0,1,477.07787
0.0,1,477.077887
0.0,1,477.077903
0.0,1,477.077919
0.0,1,477.077935
0.0,1,477.07795
0.0,1,477.396
0.0,1,477.396042
0.0,1,477.396063
0.0,1,477.39608
0.0,1,477.396096
0.0,1,477.396111
0.0,1,477.396127
0.0,1,477.396142
0.0,1,477.674759
0.0,1,477.674812
0.0,1,477.674836
0.0,1,477.674856
0.0,1,477.674876
0.0,1,477.674895
0.0,1,477.674915
0.0,1,477.674934
0.0,1,477.952488
0.0,1,477.952544
0.0,1,477.952563
0.0,1,477.95258
0.0,1,477.952596
0.0,1,477.952613
0.0,1,477.952628
0.0,1,477.952645
0.0,1,478.384972
0.0,1,478.38503
0.0,1,478.38505
0.0,1,478.385067
0.0,1,478.385083
0.0,1,478.385099
0.0,1,478.385114
0.0,1,478.385129
0.0,1,478.857852
0.0,1,478.857908
0.0,1,478.857931
0.0,1,478.857954
0.0,1,478.857974
0.0,1,478.857995
0.0,1,478.858013
0.0,1,478.858034
0.0,1,479.425852
0.0,1,479.425912
0.0,1,479.425935
0.0,1,479.425954
0.0,1,479.425976
0.0,1,479.425995
0.0,1,479.426014
0.0,1,479.426033
0.0,1,479.757198
0.0,1,479.757241
0.0,1,479.757258
0.0,1,479.757275
0.0,1,479.75729
0.0,1,479.757306
0.0,1,479.757321
0.0,1,479.757336
0.0,1,479.943954
0.0,1,479.944003
0.0,1,479.944027
0.0,1,479.94405
0.0,1,479.944071
0.0,1,479.944091
0.0,1,479.944109
0.0,1,479.944129
0.0,1,480.199559
0.0,1,480.199606
0.0,1,480.199625
0.0,1,480.199641
0.0,1,480.199657
0.0,1,480.199673
0.0,1,480.199689
0.0,1,480.199704
0.0,1,480.454936
0.0,1,480.454987
0.0,1,480.455006
0.0,1,480.455023
0.0,1,480.455039
0.0,1,480.455054
0.0,1,480.455069
0.0,1,480.455085
0.0,1,480.732376
0.0,1,480.732424
0.0,1,480.732446
0.0,1,480.732468
0.0,1,480.73249
0.0,1,480.732511
0.0,1,480.732531
0.0,1,480.732551
0.0,1,481.22324
0.0,1,481.223304
0.0,1,481.22333
0.0,1,481.22335
0.0,1,481.223372
0.0,1,481.223392
0.0,1,481.223411
0.0,1,481.22343
0.0,1,481.501404
0.0,1,481.50145
0.0,1,481.501469
0.0,1,481.501486
0.0,1,481.501502
0.0,1,481.501517
0.0,1,481.501531
0.0,1,481.501546
0.0,1,481.973715
0.0,1,481.973755
0.0,1,481.973774
0.0,1,481.97379
0.0,1,481.973806
0.0,1,481.973821
0.0,1,481.973835
0.0,1,481.97385
0.0,1,482.626312
0.0,1,482.626365
0.0,1,482.626385
0.0,1,482.626403
0.0,1,482.626419
0.0,1,482.626434
0.0,1,482.626449
0.0,1,482.626464
0.0,1,483.100198
0.0,1,483.100257
0.0,1,483.100276
0.0,1,483.100292
0.0,1,483.100308
0.0,1,483.100324
0.0,1,483.100339
0.0,1,483.100353
0.0,1,483.375166
0.0,1,483.375223
0.0,1,483.375247
0.0,1,483.375269
0.0,1,483.375291
0.0,1,483.37531
0.0,1,483.37533
0.0,1,483.375349
0.0,1,483.646458
0.0,1,483.646508
0.0,1,483.646532
0.0,1,483.646554
0.0,1,483.646574
0.0,1,483.646595
0.0,1,483.646614
0.0,1,483.646639
0.0,1,483.884758
0.0,1,483.884807
0.0,1,483.884829
0.0,1,483.88485
0.0,1,483.884871
0.0,1,483.884892
0.0,1,483.884912
0.0,1,483.88493
0.0,1,484.238587
0.0,1,484.238643
0.0,1,484.238663
0.0,1,484.23868
0.0,1,484.238696
0.0,1,484.23871
0.0,1,484.238725
0.0,1,484.23874
0.0,1,484.626263
0.0,1,484.626323
0.0,1,484.626347
0.0,1,484.626368
0.0,1,484.626389
0.0,1,484.626414
0.0,1,484.626435
0.0,1,484.626455
0.0,1,484.880624
0.0,1,484.88067
0.0,1,484.880689
0.0,1,484.880706
0.0,1,484.880722
0.0,1,484.880738
0.0,1,484.880753
0.0,1,484.880769
0.0,1,485.140897
0.0,1,485.140942
0.0,1,485.140961
0.0,1,485.140977
0.0,1,485.140993
0.0,1,485.141009
0.0,1,485.141025
0.0,1,485.14104
0.0,1,485.456594
0.0,1,485.456649
0.0,1,485.456669
0.0,1,485.456686
0.0,1,485.456702
0.0,1,485.456717
0.0,1,485.456733
0.0,1,485.456748
0.0,1,485.931471
0.0,1,485.931531
0.0,1,485.931555
0.0,1,485.931578
0.0,1,485.931599
0.0,1,485.931619
0.0,1,485.931639
0.0,1,485.931659
0.0,1,486.20717
0.0,1,486.207235
0.0,1,486.20726
0.0,1,486.20728
0.0,1,486.207302
0.0,1,486.207322
0.0,1,486.207342
0.0,1,486.207362
0.0,1,486.446156
0.0,1,486.446201
0.0,1,486.446225
0.0,1,486.446247
0.0,1,486.446268
0.0,1,486.446288
0.0,1,486.446307
0.0,1,486.446325
0.0,1,486.766075
0.0,1,486.766119
0.0,1,486.766141
0.0,1,486.766163
0.0,1,486.766185
0.0,1,486.766205
0.0,1,486.766224
0.0,1,486.766244
0.0,1,487.042387
0.0,1,487.042434
0.0,1,487.042459
0.0,1,487.042482
0.0,1,487.042505
0.0,1,487.042525
0.0,1,487.042545
0.0,1,487.042564
0.0,1,487.291141
0.0,1,487.291186
0.0,1,487.291205
0.0,1,487.291221
0.0,1,487.291236
0.0,1,487.291252
0.0,1,487.291266
0.0,1,487.291281
0.0,1,487.644287
0.0,1,487.644337
0.0,1,487.644355
0.0,1,487.644371
0.0,1,487.644386
0.0,1,487.644401
0.0,1,487.644416
0.0,1,487.644431
0.0,1,487.908228
0.0,1,487.908281
0.0,1,487.9083
0.0,1,487.908317
0.0,1,487.908333
0.0,1,487.908348
0.0,1,487.908363
0.0,1,487.908378
0.0,1,488.366972
0.0,1,488.367033
0.0,1,488.367058
0.0,1,488.367079
0.0,1,488.367101
0.0,1,488.367123
0.0,1,488.367143
0.0,1,488.367162
0.0,1,488.942125
0.0,1,488.942177
0.0,1,488.942198
0.0,1,488.942215
0.0,1,488.94223
0.0,1,488.942251
0.0,1,488.942267
0.0,1,488.942282
0.0,1,489.183986
0.0,1,489.184044
0.0,1,489.184069
0.0,1,489.184097
0.0,1,489.184118
0.0,1,489.184139
0.0,1,489.184158
0.0,1,489.184178
0.0,1,489.504891
0.0,1,489.50494
0.0,1,489.504963
0.0,1,489.504985
0.0,1,489.505005
0.0,1,489.505026
0.0,1,489.505047
0.0,1,489.505067
0.0,1,489.784838
0.0,1,489.784903
0.0,1,489.784927
0.0,1,489.784948
0.0,1,489.784969
0.0,1,489.784989
0.0,1,489.785007
0.0,1,489.785027
0.0,1,490.04662
0.0,1,490.046665
0.0,1,490.04669
0.0,1,490.04671
0.0,1,490.046731
0.0,1,490.046751
0.0,1,490.04677
0.0,1,490.046791
0.0,1,490.407632
0.0,1,490.40769
0.0,1,490.407713
0.0,1,490.407734
0.0,1,490.407754
0.0,1,490.407774
0.0,1,490.407793
0.0,1,490.407812
0.0,1,490.579974
0.0,1,490.580021
0.0,1,490.58004
0.0,1,490.580056
0.0,1,490.580072
0.0,1,490.580087
0.0,1,490.580101
0.0,1,490.580117
0.0,1,490.875303
0.0,1,490.875353
0.0,1,490.875377
0.0,1,490.875398
0.0,1,490.875418
0.0,1,490.875438
0.0,1,490.875457
0.0,1,490.875477
0.0,1,491.115322
0.0,1,491.115369
0.0,1,491.115389
0.0,1,491.115405
0.0,1,491.115421
0.0,1,491.115436
0.0,1,491.115451
0.0,1,491.115466
0.0,1,491.355199
0.0,1,491.355242
0.0,1,491.35526
0.0,1,491.355277
0.0,1,491.355294
0.0,1,491.355309
0.0,1,491.355324
0.0,1,491.355339
0.0,1,491.876487
0.0,1,491.876545
0.0,1,491.876563
0.0,1,491.87658
0.0,1,491.876596
0.0,1,491.876611
0.0,1,491.876627
0.0,1,491.876642
0.0,1,492.363209
0.0,1,492.363271
0.0,1,492.363296
0.0,1,492.363318
0.0,1,492.363339
0.0,1,492.363359
0.0,1,492.363379
0.0,1,492.363399
0.0,1,492.639696
0.0,1,492.639748
0.0,1,492.639772
0.0,1,492.639792
0.0,1,492.639812
0.0,1,492.63983
0.0,1,492.639849
0.0,1,492.639869
0.0,1,492.897505
0.0,1,492.897555
0.0,1,492.897579
0.0,1,492.897601
0.0,1,492.897621
0.0,1,492.89764
0.0,1,492.89766
0.0,1,492.897679
0.0,1,493.157345
0.0,1,493.157398
0.0,1,493.157418
0.0,1,493.157434
0.0,1,493.157449
0.0,1,493.157465
0.0,1,493.157479
0.0,1,493.157494
0.0,1,493.631926
0.0,1,493.631972
0.0,1,493.631991
0.0,1,493.632008
0.0,1,493.632023
0.0,1,493.632038
0.0,1,493.632053
0.0,1,493.632067
0.0,1,494.113508
0.0,1,494.113571
0.0,1,494.113594
0.0,1,494.113616
0.0,1,494.113637
0.0,1,494.113657
0.0,1,494.113678
0.0,1,494.113697
0.0,1,494.334175
0.0,1,494.334225
0.0,1,494.334249
0.0,1,494.33427
0.0,1,494.334292
0.0,1,494.334311
0.0,1,494.334331
0.0,1,494.334351
0.0,1,494.593784
0.0,1,494.593831
0.0,1,494.593856
0.0,1,494.593876
0.0,1,494.593897
0.0,1,494.593916
0.0,1,494.593935
0.0,1,494.593954
0.0,1,495.073044
0.0,1,495.073093
0.0,1,495.073112
0.0,1,495.073127
0.0,1,495.073142
0.0,1,495.073156
0.0,1,495.073171
0.0,1,495.073185
0.0,1,495.399079
0.0,1,495.399121
0.0,1,495.39914
0.0,1,495.399157
0.0,1,495.399173
0.0,1,495.399188
0.0,1,495.399203
0.0,1,495.399217
0.0,1,495.750716
0.0,1,495.75076
0.0,1,495.750779
0.0,1,495.750797
0.0,1,495.750812
0.0,1,495.750829
0.0,1,495.750844
0.0,1,495.75086
0.0,1,496.211974
0.0,1,496.212039
0.0,1,496.212063
0.0,1,496.212084
0.0,1,496.212105
0.0,1,496.212124
0.0,1,496.212143
0.0,1,496.212162
0.0,1,496.581389
0.0,1,496.581445
0.0,1,496.581464
0.0,1,496.581481
0.0,1,496.581496
0.0,1,496.581511
0.0,1,496.581527
0.0,1,496.581542
0.0,1,496.836045
0.0,1,496.836114
0.0,1,496.836139
0.0,1,496.83616
0.0,1,496.836181
0.0,1,496.836202
0.0,1,496.836222
0.0,1,496.836242
0.0,1,497.074898
0.0,1,497.074949
0.0,1,497.074973
0.0,1,497.074995
0.0,1,497.075015
0.0,1,497.075035
0.0,1,497.075056
0.0,1,497.075076
0.0,1,497.315568
0.0,1,497.315614
0.0,1,497.315639
0.0,1,497.315661
0.0,1,497.315683
0.0,1,497.315703
0.0,1,497.315722
0.0,1,497.315741
0.0,1,497.963454
0.0,1,497.963507
0.0,1,497.963526
0.0,1,497.963542
0.0,1,497.963557
0.0,1,497.963573
0.0,1,497.963587
0.0,1,497.963601
0.0,1,498.167744
0.0,1,498.167788
0.0,1,498.167807
0.0,1,498.167823
0.0,1,498.167838
0.0,1,498.167852
0.0,1,498.167867
0.0,1,498.167882
0.0,1,498.603432
0.0,1,498.603492
0.0,1,498.603521
0.0,1,498.603543
0.0,1,498.603565
0.0,1,498.603586
0.0,1,498.603606
0.0,1,498.603625
0.0,1,498.857542
0.0,1,498.857591
0.0,1,498.857616
0.0,1,498.857637
0.0,1,498.857656
0.0,1,498.857676
0.0,1,498.857694
0.0,1,498.857713
0.0,1,499.152845
0.0,1,499.152894
0.0,1,499.152914
0.0,1,499.152931
0.0,1,499.152947
0.0,1,499.152964
0.0,1,499.15298
0.0,1,499.152997
